Date,Merchant,Amount,Category
2017-01-07,C1318674952,81381.92,CASH_IN
2017-01-29,C2117878532,259810.12,CASH_IN
2017-01-12,M1371832167,5242.35,PAYMENT
2017-01-17,C623625191,180657.28,CASH_OUT
2017-01-01,C540846849,46219.48,CASH_OUT
2017-01-10,C1730569294,38141.52,CASH_IN
2017-01-10,C1592874588,137447.77,CASH_IN
2017-01-16,C1976776908,46653.35,CASH_OUT
2017-01-11,C1069861056,51301.23,CASH_IN
2017-01-14,M1119191024,6991.64,PAYMENT
2017-01-16,M1933676865,5754.04,PAYMENT
2017-01-17,C501983161,1535141.05,TRANSFER
2017-01-02,M1596305355,5982.31,PAYMENT
2017-01-13,C725165546,244398.39,CASH_OUT
2017-01-07,C430841145,294558.52,CASH_OUT
2017-01-16,M2146728768,33898.38,PAYMENT
2017-01-22,C1254158084,215963.57,CASH_OUT
2017-01-09,M2068308522,13062.6,PAYMENT
2017-01-10,C427695709,2963.88,CASH_IN
2017-01-12,M1469849789,19758.47,PAYMENT
2017-01-01,C962384366,30369.42,CASH_OUT
2017-01-25,C2055563478,81949.08,CASH_OUT
2017-01-06,C1771553651,144992.96,CASH_OUT
2017-01-15,C1616817226,141402.74,CASH_IN
2017-01-06,C281035507,28272.98,CASH_OUT
2017-01-14,M1980537939,19272.84,PAYMENT
2017-01-13,M845807627,5949.18,PAYMENT
2017-01-13,C596626170,525350.04,TRANSFER
2017-01-11,M118748939,6662.9,PAYMENT
2017-01-09,M1725344873,286.73,PAYMENT
2017-01-08,C841288394,250671.95,CASH_IN
2017-01-10,M1585248584,4816.65,PAYMENT
2017-01-01,M390111306,8066.01,PAYMENT
2017-01-17,C936823009,225085.22,CASH_OUT
2017-01-17,C2102011212,54767.47,TRANSFER
2017-01-12,C1564464793,174448.59,CASH_IN
2017-01-11,C583054466,107819.02,CASH_OUT
2017-01-06,C1013036991,147082.69,CASH_OUT
2017-01-17,C961788692,504212.54,CASH_OUT
2017-01-22,C2129284618,192689.79,CASH_IN
2017-01-13,M1741905010,5499.15,PAYMENT
2017-01-10,M1320441923,12542.82,PAYMENT
2017-01-01,M1027136574,17466.36,PAYMENT
2017-01-15,M811041371,10668.22,PAYMENT
2017-01-15,C1025212278,16941.54,CASH_IN
2017-01-01,M990818220,489.86,PAYMENT
2017-01-15,M1941616011,18581.05,PAYMENT
2017-01-11,M375298645,21978.78,PAYMENT
2017-01-13,C1867400046,151033.37,CASH_OUT
2017-01-15,C890706485,44137.12,CASH_OUT
2017-01-08,C1270059957,379965.21,CASH_IN
2017-01-09,C131129476,27962.08,CASH_OUT
2017-01-13,M401080607,10714.5,PAYMENT
2017-01-07,C2000901010,189840.5,CASH_IN
2017-01-08,C1834253516,148311.11,CASH_IN
2017-01-15,C58937829,132695.93,CASH_IN
2017-01-11,M869709113,7219.63,PAYMENT
2017-01-02,C1743221699,131092.25,CASH_IN
2017-01-08,M1109692058,9304.77,PAYMENT
2017-01-18,M1430288776,7243.23,PAYMENT
2017-01-09,C1262034507,78903.17,CASH_OUT
2017-01-16,C425596487,470894.58,CASH_IN
2017-01-11,M645686231,13235.81,PAYMENT
2017-01-12,C775125469,182610.14,CASH_OUT
2017-01-02,C62807514,205097.18,CASH_OUT
2017-01-10,C41745171,543141.74,TRANSFER
2017-01-15,M1768310097,5696.14,PAYMENT
2017-01-02,C2037262376,1448531.79,TRANSFER
2017-01-13,M1147631333,22110.84,PAYMENT
2017-01-15,M611583228,14482.99,PAYMENT
2017-01-06,M1726112375,545.45,PAYMENT
2017-01-11,C793453705,243888.91,CASH_IN
2017-01-15,C1294604649,516613.09,CASH_OUT
2017-01-25,C2088668158,67791.59,CASH_IN
2017-01-14,M661893032,9459.21,PAYMENT
2017-01-16,M2024713966,1998.46,PAYMENT
2017-01-15,C1597420932,241210.78,CASH_IN
2017-01-06,C21481493,540854.78,CASH_IN
2017-01-01,C1874558205,142337.4,CASH_IN
2017-01-16,C1588797172,125556.8,CASH_OUT
2017-01-07,C1667963385,154043.68,CASH_OUT
2017-01-07,C912816388,22252.78,CASH_IN
2017-01-08,C1235572934,220557.1,CASH_IN
2017-01-08,C1602356432,1688953.31,TRANSFER
2017-01-17,C13578527,333511.44,CASH_OUT
2017-01-17,C815959320,83693.66,CASH_OUT
2017-01-16,C1538018564,112146.62,CASH_OUT
2017-01-12,C1111113269,164814.42,CASH_OUT
2017-01-17,M1187697624,17169.13,PAYMENT
2017-01-02,C1091505026,335895.34,TRANSFER
2017-01-02,M1254664712,3746.58,PAYMENT
2017-01-08,C34270461,2989294.08,TRANSFER
2017-01-08,C912165921,89534.06,CASH_OUT
2017-01-07,M1295258711,9686.67,PAYMENT
2017-01-13,C1322397658,457626.71,CASH_OUT
2017-01-06,C242965346,110654.57,CASH_OUT
2017-01-01,M850580109,4872.19,PAYMENT
2017-01-12,M578328388,47990.9,PAYMENT
2017-01-02,C4016132,234659.63,CASH_OUT
2017-01-10,M1627003187,2132.62,PAYMENT
2017-01-11,C1251108139,20325.13,CASH_OUT
2017-01-08,M478402427,6952.78,PAYMENT
2017-01-08,M1766401595,5641.19,PAYMENT
2017-01-10,C1315064418,254851.95,CASH_OUT
2017-01-15,C488493081,281553.57,CASH_IN
2017-01-01,M616009820,731.25,PAYMENT
2017-01-09,M414920461,1958.23,PAYMENT
2017-01-07,C760563749,686030.85,TRANSFER
2017-01-13,C272241287,164565.14,CASH_OUT
2017-01-23,C1099892006,59767.41,CASH_IN
2017-01-25,C1445790661,198194.41,CASH_OUT
2017-01-02,M995090664,12471.29,PAYMENT
2017-01-01,C1981727695,232971.95,CASH_OUT
2017-01-10,C463643727,432601.87,CASH_OUT
2017-01-07,C257555843,630217.16,TRANSFER
2017-01-11,C1694054757,445914.21,TRANSFER
2017-01-15,C2123765878,145981.41,TRANSFER
2017-01-15,C376350917,85398.75,CASH_OUT
2017-01-01,C1886104786,14556.07,CASH_OUT
2017-01-09,M257122170,10595.59,PAYMENT
2017-01-08,C592611708,742390.51,TRANSFER
2017-01-15,C503274563,85444.43,CASH_OUT
2017-01-11,M1952357925,24033.09,PAYMENT
2017-01-13,C48175765,176029.02,CASH_IN
2017-01-10,M1662928281,9075.81,PAYMENT
2017-01-02,M1457196727,382.9,PAYMENT
2017-01-14,M764035228,46980.79,PAYMENT
2017-01-09,M141897814,3553.91,PAYMENT
2017-01-02,C1389074037,113962.43,CASH_IN
2017-01-08,M428038884,11818.4,PAYMENT
2017-01-07,M522854326,1330.06,PAYMENT
2017-01-08,C1418776084,190318.02,CASH_OUT
2017-01-15,M1112222114,6160.92,PAYMENT
2017-01-01,C1871196571,584480.9,TRANSFER
2017-01-15,C855745385,17365.16,CASH_IN
2017-01-07,C1675549232,139569.75,CASH_IN
2017-01-11,M548302765,6099.58,PAYMENT
2017-01-11,M1608925595,12856.58,PAYMENT
2017-01-12,C1652717888,225404.55,CASH_OUT
2017-01-18,M6541519,26713.34,PAYMENT
2017-01-15,C1448598162,66230.76,CASH_OUT
2017-01-02,C308774449,221345.21,CASH_IN
2017-01-09,C1700212916,26.7,CASH_OUT
2017-01-12,C211031497,68465.05,CASH_IN
2017-01-06,C1109904151,62327.45,CASH_IN
2017-01-01,C431026686,120826.71,CASH_IN
2017-01-10,C797015968,401283.16,CASH_OUT
2017-01-14,C1422845752,184280.42,CASH_IN
2017-01-06,C941854874,370087.11,CASH_OUT
2017-01-17,M2334981,27482.97,PAYMENT
2017-01-07,C1864306377,62955.07,CASH_OUT
2017-01-07,C574290187,63107.64,CASH_OUT
2017-01-01,C2113480951,120645.88,CASH_OUT
2017-01-15,M215357092,3878.13,PAYMENT
2017-01-12,M189159392,5892.85,PAYMENT
2017-01-17,C1847254191,109211.6,CASH_OUT
2017-01-18,M2043526328,2766.94,PAYMENT
2017-01-12,C1319089915,56160.56,CASH_IN
2017-01-17,C786606732,91573.15,CASH_IN
2017-01-01,C290567466,141981.83,CASH_OUT
2017-01-30,C2022720071,288702.37,TRANSFER
2017-01-23,M774238488,10365.69,PAYMENT
2017-01-17,C2120761623,25055.42,CASH_OUT
2017-01-02,M1994930769,27733.25,PAYMENT
2017-01-16,C527743644,213611.47,CASH_OUT
2017-01-11,C489316391,126817.67,CASH_IN
2017-01-17,M352836761,18471.03,PAYMENT
2017-01-11,C549430780,457795.33,CASH_IN
2017-01-06,C2074677327,103457.52,CASH_IN
2017-01-07,C1745911523,2082.52,CASH_OUT
2017-01-12,M2144559749,8246.96,PAYMENT
2017-01-01,C2073383742,65597.41,CASH_OUT
2017-01-12,C365222776,151436.13,CASH_IN
2017-01-11,M446436471,19162.29,PAYMENT
2017-01-11,C251074113,32762.54,CASH_IN
2017-01-06,C1986034093,200668.86,CASH_OUT
2017-01-17,C1934587479,292087.4,CASH_OUT
2017-01-06,C504309217,259141.48,CASH_OUT
2017-01-14,C1504208883,168740.11,CASH_IN
2017-01-02,C685559667,840340.21,TRANSFER
2017-01-06,C1270952292,793403.11,TRANSFER
2017-01-15,C1920300141,201954.05,CASH_OUT
2017-01-04,M1316683361,4889.7,PAYMENT
2017-01-11,C982932173,271390.24,CASH_IN
2017-01-08,C976382081,72263.85,CASH_IN
2017-01-06,C582851109,941056.48,TRANSFER
2017-01-17,C242970367,555940.07,CASH_OUT
2017-01-16,C2002098212,79936.47,CASH_OUT
2017-01-17,C967864062,1486296.33,TRANSFER
2017-01-24,C91454760,445616.02,CASH_OUT
2017-01-24,C876566758,133794.31,CASH_OUT
2017-01-14,M821145083,10325.85,PAYMENT
2017-01-09,C1840419752,74869.15,CASH_OUT
2017-01-06,M975781368,1560.99,PAYMENT
2017-01-15,C2100833968,299420.92,CASH_OUT
2017-01-13,M958530010,7661.33,PAYMENT
2017-01-29,M1227947218,5590.13,PAYMENT
2017-01-13,C452221870,135517.3,CASH_IN
2017-01-10,C811694767,443543.31,CASH_OUT
2017-01-09,C56623221,265940.82,CASH_IN
2017-01-14,C841788827,274420.77,CASH_IN
2017-01-02,M459151845,17873.4,PAYMENT
2017-01-29,C615584715,121552.95,CASH_OUT
2017-01-16,M362381355,9250.15,PAYMENT
2017-01-02,C193941275,1523767.35,TRANSFER
2017-01-10,C1623569399,321673.2,CASH_OUT
2017-01-02,M933164569,7896.15,PAYMENT
2017-01-13,C1264696796,127379.08,CASH_OUT
2017-01-01,C705487682,31663.0,CASH_OUT
2017-01-15,M1633133053,20017.23,PAYMENT
2017-01-14,C1451549813,26430.87,CASH_OUT
2017-01-08,C1047520638,43350.09,CASH_OUT
2017-01-17,C291314400,63135.5,CASH_IN
2017-01-13,C1739257327,120513.87,CASH_OUT
2017-01-08,C1561314180,3354161.74,TRANSFER
2017-01-07,M562580743,13571.91,PAYMENT
2017-01-14,C1363114861,261857.19,CASH_OUT
2017-01-02,C1503564348,68721.12,CASH_IN
2017-01-10,M252891363,12368.08,PAYMENT
2017-01-08,C1011656246,450503.22,CASH_OUT
2017-01-25,M1721406247,1507.24,PAYMENT
2017-01-25,C2029540534,61437.6,CASH_OUT
2017-01-07,M451603522,3338.38,PAYMENT
2017-01-02,C538086163,64571.48,CASH_IN
2017-01-02,C1904067927,371462.45,CASH_OUT
2017-01-11,C137684463,325382.15,TRANSFER
2017-01-09,C1621354878,113137.9,CASH_IN
2017-01-13,M844502051,9154.03,PAYMENT
2017-01-08,C419269993,191021.03,CASH_IN
2017-01-11,M806823149,9098.12,PAYMENT
2017-01-01,C449587089,36892.55,CASH_IN
2017-01-02,C847840239,160633.62,CASH_IN
2017-01-06,C641214674,51846.48,CASH_OUT
2017-01-10,C83079323,319203.79,CASH_OUT
2017-01-11,C328922842,112993.27,CASH_IN
2017-01-07,C1860917567,627123.06,TRANSFER
2017-01-02,C2080491465,198276.74,CASH_OUT
2017-01-06,C1004059064,314736.91,CASH_OUT
2017-01-16,C1288320796,45162.3,CASH_OUT
2017-01-01,C721215918,74276.98,CASH_IN
2017-01-16,M409592808,3738.34,PAYMENT
2017-01-14,C1871948909,120382.13,CASH_OUT
2017-01-16,M947280000,3082.91,PAYMENT
2017-01-25,M1557318372,162.15,PAYMENT
2017-01-09,C1085585265,224774.19,CASH_OUT
2017-01-11,C1009185452,272988.47,CASH_OUT
2017-01-01,C2115086327,241137.0,CASH_OUT
2017-01-12,M720159777,12103.91,PAYMENT
2017-01-11,C780308672,105494.05,CASH_OUT
2017-01-09,M377172419,12365.76,PAYMENT
2017-01-14,M9825236,4525.45,PAYMENT
2017-01-02,C1419137338,621641.54,TRANSFER
2017-01-16,C1791441340,209341.33,CASH_IN
2017-01-02,M491876113,25033.55,PAYMENT
2017-01-13,C556480164,72152.07,CASH_IN
2017-01-10,M1912156675,6155.5,PAYMENT
2017-01-02,C1018600542,218346.96,CASH_IN
2017-01-11,C2029700103,16825.32,CASH_OUT
2017-01-12,M1529060308,12789.67,PAYMENT
2017-01-09,C237905948,6453.63,CASH_IN
2017-01-11,C1712299838,173770.36,CASH_OUT
2017-01-15,M537863205,31819.35,PAYMENT
2017-01-07,C248141927,186477.97,CASH_OUT
2017-01-14,C1297609412,38802.35,CASH_OUT
2017-01-17,C2111371071,442730.95,CASH_OUT
2017-01-01,M463076857,9764.55,PAYMENT
2017-01-07,C1556429579,299105.57,CASH_OUT
2017-01-01,C375832275,138610.15,CASH_IN
2017-01-15,C1373377154,245979.99,CASH_OUT
2017-01-16,C312207425,6505.6,TRANSFER
2017-01-25,M1063885801,1285.38,PAYMENT
2017-01-16,M1353625110,3173.84,PAYMENT
2017-01-07,C669042466,264277.82,CASH_IN
2017-01-08,C702846151,165729.53,CASH_IN
2017-01-13,C330101656,142492.32,CASH_IN
2017-01-13,C1999553166,3024344.96,TRANSFER
2017-01-02,C38048,80051.36,CASH_OUT
2017-01-09,C2043526045,90095.66,CASH_IN
2017-01-06,C1226868830,362183.51,CASH_OUT
2017-01-12,C805820008,59352.97,TRANSFER
2017-01-14,C1099875840,135890.08,CASH_OUT
2017-01-01,M675429498,6518.54,PAYMENT
2017-01-16,C2027041026,178845.26,TRANSFER
2017-01-15,C1304840133,391716.07,CASH_OUT
2017-01-09,M633439894,2484.34,PAYMENT
2017-01-10,C1059935454,38273.17,CASH_OUT
2017-01-10,C401506610,55462.99,CASH_OUT
2017-01-08,C830664878,137377.93,CASH_OUT
2017-01-06,M869503787,1795.86,PAYMENT
2017-01-06,C1259836459,709.6,CASH_OUT
2017-01-17,C1933963781,23763.08,CASH_OUT
2017-01-07,C1076912769,194597.87,CASH_OUT
2017-01-10,C509887508,209498.17,CASH_IN
2017-01-10,C197636845,140228.54,CASH_IN
2017-01-16,M1277622077,350.6,PAYMENT
2017-01-15,C1189552282,151176.75,CASH_OUT
2017-01-12,C914308868,299477.45,TRANSFER
2017-01-06,C60614848,159919.0,CASH_IN
2017-01-01,M1941169383,3192.06,PAYMENT
2017-01-01,C96529834,274122.89,CASH_OUT
2017-01-13,C87678461,263813.43,CASH_IN
2017-01-02,M1662296107,1824.78,PAYMENT
2017-01-01,M699228014,1555.8,PAYMENT
2017-01-01,M457118351,7132.39,PAYMENT
2017-01-07,M1102488266,100.32,PAYMENT
2017-01-07,C339366816,225871.55,CASH_OUT
2017-01-01,C264018832,493242.39,CASH_OUT
2017-01-09,C1782334244,25569.71,CASH_OUT
2017-01-11,M94120818,2071.82,PAYMENT
2017-01-13,C109162500,92633.11,CASH_IN
2017-01-01,C1606884481,157219.15,TRANSFER
2017-01-01,C1533624136,45254.03,CASH_OUT
2017-01-09,C1088402912,125596.09,CASH_IN
2017-01-07,M1346407700,5766.27,PAYMENT
2017-01-23,C615760728,103159.86,CASH_OUT
2017-01-12,M1055247068,20305.49,PAYMENT
2017-01-08,M1518124858,6919.97,PAYMENT
2017-01-02,C1759325545,64914.57,CASH_OUT
2017-01-11,C848528818,235461.76,CASH_OUT
2017-01-01,M1424792406,1145.1,PAYMENT
2017-01-10,C1668087136,74883.98,CASH_OUT
2017-01-16,C1249131375,39382.47,CASH_IN
2017-01-14,C253965496,220627.92,CASH_IN
2017-01-08,C52128306,261246.8,CASH_OUT
2017-01-13,C1523059472,136354.68,CASH_OUT
2017-01-17,M112483981,846.69,PAYMENT
2017-01-15,C1142790685,52730.81,CASH_IN
2017-01-01,C1608317818,169586.28,CASH_OUT
2017-01-07,C584429900,77453.56,CASH_IN
2017-01-14,M850986496,34274.46,PAYMENT
2017-01-01,C1906831761,243384.27,CASH_OUT
2017-01-02,M2111552328,3801.9,PAYMENT
2017-01-12,C861091593,83329.48,CASH_OUT
2017-01-19,C1893583917,72421.57,TRANSFER
2017-01-08,C869832617,199061.33,CASH_IN
2017-01-08,M1728305357,6873.18,PAYMENT
2017-01-10,C1543548990,1780.33,DEBIT
2017-01-25,C101016342,323297.18,CASH_OUT
2017-01-11,C921145123,289276.42,CASH_IN
2017-01-15,C2106654460,413531.35,CASH_OUT
2017-01-06,M1530173024,24176.48,PAYMENT
2017-01-12,C1486768685,63404.96,CASH_OUT
2017-01-22,M369896688,5730.44,PAYMENT
2017-01-08,C1936665676,60190.7,CASH_OUT
2017-01-02,C729861998,99869.34,CASH_IN
2017-01-14,M463375501,78931.28,PAYMENT
2017-01-08,C365312613,161888.06,CASH_OUT
2017-01-11,C1612426642,219692.08,CASH_OUT
2017-01-07,M958520132,15474.97,PAYMENT
2017-01-29,C1537204320,125466.19,CASH_OUT
2017-01-17,M250323011,4692.13,PAYMENT
2017-01-10,C219234307,308958.31,CASH_IN
2017-01-07,C252421091,285325.21,CASH_IN
2017-01-06,C1902935023,201617.38,CASH_OUT
2017-01-07,C2001998228,122574.47,CASH_OUT
2017-01-06,C1144870941,352392.72,CASH_OUT
2017-01-04,M488005001,12027.75,PAYMENT
2017-01-13,M645035326,14337.2,PAYMENT
2017-01-07,C306719465,282346.61,CASH_IN
2017-01-16,M1469588281,8181.01,PAYMENT
2017-01-07,C1926453033,230571.75,TRANSFER
2017-01-06,C1532877354,151504.85,CASH_IN
2017-01-06,C1306447933,48192.81,CASH_IN
2017-01-09,C505514889,270539.98,CASH_IN
2017-01-11,C1096155084,154965.75,CASH_OUT
2017-01-20,C150390868,56100.48,CASH_IN
2017-01-14,C1725505524,77312.3,CASH_IN
2017-01-01,C949842936,207066.72,CASH_IN
2017-01-09,M602408024,2380.84,PAYMENT
2017-01-17,M2141864474,55828.79,PAYMENT
2017-01-11,C50099648,81421.91,CASH_IN
2017-01-02,M1851143776,14132.29,PAYMENT
2017-01-14,M1387642260,24673.61,PAYMENT
2017-01-02,C83992394,167834.91,CASH_OUT
2017-01-12,C55219011,308179.9,CASH_OUT
2017-01-11,M2116958104,9851.96,PAYMENT
2017-01-09,M1150927044,403.5,PAYMENT
2017-01-14,M1908349987,4815.34,PAYMENT
2017-01-17,C1632787443,38885.12,CASH_OUT
2017-01-10,M795229809,424.04,PAYMENT
2017-01-01,C957388291,534528.56,CASH_OUT
2017-01-01,C1990458807,3022.09,DEBIT
2017-01-11,C1251155005,858069.66,TRANSFER
2017-01-13,C1502867085,193692.85,CASH_OUT
2017-01-08,C1413069598,259494.54,CASH_OUT
2017-01-12,M1486872825,42741.24,PAYMENT
2017-01-10,M217795457,14390.26,PAYMENT
2017-01-11,M385746666,6280.9,PAYMENT
2017-01-29,M2116887598,2140.14,PAYMENT
2017-01-15,C1404897656,155939.7,CASH_OUT
2017-01-11,C1465216721,177948.13,CASH_OUT
2017-01-12,C794953514,84530.6,CASH_OUT
2017-01-12,M324546373,28765.44,PAYMENT
2017-01-15,C1529769163,179965.84,CASH_IN
2017-01-16,C550320205,357617.75,CASH_IN
2017-01-16,C189944589,254345.43,CASH_OUT
2017-01-07,C78640904,201970.94,CASH_OUT
2017-01-07,M708077935,11762.72,PAYMENT
2017-01-01,C1282337018,101630.55,CASH_OUT
2017-01-12,C620410594,155394.3,CASH_IN
2017-01-01,C1584042339,121745.29,CASH_OUT
2017-01-02,C604079213,155575.81,CASH_OUT
2017-01-17,C774512661,135930.97,CASH_IN
2017-01-13,C677574771,220245.46,CASH_IN
2017-01-10,C1938879421,1478537.73,TRANSFER
2017-01-02,C1277941741,5419.24,CASH_OUT
2017-01-15,M1098726308,15688.68,PAYMENT
2017-01-11,M822056270,18733.89,PAYMENT
2017-01-09,M2137522522,16654.13,PAYMENT
2017-01-07,C430082300,531781.44,CASH_OUT
2017-01-16,C1174884847,55384.85,CASH_OUT
2017-01-14,C1417023449,50741.36,CASH_OUT
2017-01-17,C507771045,161776.31,CASH_IN
2017-01-17,C1721213033,139755.31,CASH_IN
2017-01-17,C474899396,1774871.61,TRANSFER
2017-01-23,C1364822134,46766.47,CASH_OUT
2017-01-01,M1804969714,17505.7,PAYMENT
2017-01-15,M838235313,3351.17,PAYMENT
2017-01-13,C1850095334,104587.73,CASH_OUT
2017-01-06,C1232872566,143594.28,CASH_OUT
2017-01-08,C793190583,5254.1,CASH_OUT
2017-01-02,C1807823022,331248.55,CASH_OUT
2017-01-17,C349474032,350174.02,CASH_IN
2017-01-13,M1713419352,42774.22,PAYMENT
2017-01-10,M470860621,19477.36,PAYMENT
2017-01-21,C558052716,23874.49,CASH_IN
2017-01-15,M1990982324,501.77,PAYMENT
2017-01-15,M1715153583,38588.63,PAYMENT
2017-01-02,M1393072366,5499.27,PAYMENT
2017-01-08,C1892979630,82363.96,CASH_OUT
2017-01-14,C648193588,49561.36,CASH_OUT
2017-01-08,M961080285,8161.09,PAYMENT
2017-01-13,C220307583,210616.13,CASH_IN
2017-01-09,C837389738,152245.0,CASH_OUT
2017-01-15,C2007682834,60744.45,CASH_OUT
2017-01-15,M1618513034,12181.2,PAYMENT
2017-01-13,M1285994588,25349.56,PAYMENT
2017-01-08,C1796130996,202399.86,CASH_OUT
2017-01-28,M846483161,16510.08,PAYMENT
2017-01-09,C1536993343,23930.98,CASH_IN
2017-01-12,M722515863,73516.37,PAYMENT
2017-01-29,C1672319966,166613.25,CASH_OUT
2017-01-02,M1933409553,426.82,PAYMENT
2017-01-09,C581452882,129032.94,CASH_OUT
2017-01-09,C1773924648,104328.83,CASH_OUT
2017-01-12,C1064586959,373795.88,CASH_IN
2017-01-13,M335449247,3887.39,PAYMENT
2017-01-16,M1513365244,12502.91,PAYMENT
2017-01-06,M2091597204,12071.16,PAYMENT
2017-01-07,C629921518,309890.73,CASH_OUT
2017-01-07,M1482948850,6597.29,PAYMENT
2017-01-01,C1206059543,2956.47,DEBIT
2017-01-12,C511494301,39249.52,CASH_OUT
2017-01-10,M1590963229,23196.22,PAYMENT
2017-01-08,M1397012845,2103.09,PAYMENT
2017-01-06,C1311954071,192881.57,CASH_IN
2017-01-10,M1093756670,28325.0,PAYMENT
2017-01-13,C796728773,307583.29,CASH_OUT
2017-01-16,C475197034,101617.94,CASH_OUT
2017-01-11,M443263371,10403.66,PAYMENT
2017-01-12,C1824378194,199847.46,CASH_OUT
2017-01-01,C842908967,61197.15,CASH_OUT
2017-01-25,C1606992762,250314.87,CASH_IN
2017-01-15,C2001673166,77430.71,CASH_OUT
2017-01-15,C1123592361,300411.36,CASH_OUT
2017-01-06,C1567525514,248128.62,CASH_OUT
2017-01-01,C668868678,54381.81,CASH_OUT
2017-01-02,C1028023702,107080.16,CASH_OUT
2017-01-06,C1494894937,366431.5,CASH_OUT
2017-01-02,C761467711,100705.92,CASH_IN
2017-01-17,C448461521,9498.3,CASH_OUT
2017-01-08,C1736918986,133188.22,CASH_IN
2017-01-12,C4959461,368898.62,TRANSFER
2017-01-06,C712348852,234629.99,CASH_OUT
2017-01-08,M570976241,6422.05,PAYMENT
2017-01-15,C1651175685,44636.74,CASH_IN
2017-01-07,C559735041,415838.99,CASH_IN
2017-01-09,C671988306,145564.92,TRANSFER
2017-01-08,C749136382,883231.07,TRANSFER
2017-01-12,M718431229,19755.07,PAYMENT
2017-01-15,C1995516241,54073.58,CASH_OUT
2017-01-10,C1637815162,54685.24,CASH_IN
2017-01-07,M362540405,3124.26,PAYMENT
2017-01-13,C1431274845,95521.96,TRANSFER
2017-01-06,C1289249448,234334.9,CASH_IN
2017-01-12,C167883190,9872.14,CASH_OUT
2017-01-09,C126908846,11540.18,CASH_OUT
2017-01-10,C1976907927,908224.69,TRANSFER
2017-01-01,C1710707794,115819.72,CASH_OUT
2017-01-02,C373259728,229713.12,CASH_IN
2017-01-22,M745231545,9377.35,PAYMENT
2017-01-07,C1770876208,71353.41,CASH_IN
2017-01-01,C1368970244,652872.0,TRANSFER
2017-01-23,C886316377,179211.8,CASH_IN
2017-01-14,C496632386,237533.83,CASH_IN
2017-01-02,C1902732876,126835.98,CASH_IN
2017-01-01,M1734347832,2082.03,PAYMENT
2017-01-16,C1143607110,454635.67,CASH_IN
2017-01-10,M2018619457,34798.43,PAYMENT
2017-01-07,C1159820619,129443.84,CASH_OUT
2017-01-14,C113534946,39452.72,CASH_IN
2017-01-10,C197542674,33705.4,CASH_OUT
2017-01-10,M1302215025,21206.9,PAYMENT
2017-01-16,C1259830105,245301.97,CASH_IN
2017-01-13,C1500694220,306040.54,CASH_IN
2017-01-06,M487506852,13929.37,PAYMENT
2017-01-29,C632712044,19253.17,CASH_IN
2017-01-08,C184277394,451754.89,CASH_OUT
2017-01-17,C387151890,126401.69,CASH_OUT
2017-01-02,M1408271061,1759.28,PAYMENT
2017-01-17,C388296294,279044.66,TRANSFER
2017-01-14,C126243401,2051467.47,TRANSFER
2017-01-09,M1909333655,16593.53,PAYMENT
2017-01-12,C1096687305,203293.32,CASH_OUT
2017-01-22,C1809098487,151507.16,CASH_OUT
2017-01-17,C8253308,99962.61,CASH_IN
2017-01-06,C1739213212,91414.59,CASH_OUT
2017-01-07,C424881125,266314.42,CASH_IN
2017-01-10,C1159315292,148019.0,TRANSFER
2017-01-09,M1230515245,8881.49,PAYMENT
2017-01-18,M231518852,9225.45,PAYMENT
2017-01-10,C1653808799,361653.25,TRANSFER
2017-01-01,M1378768764,646.09,PAYMENT
2017-01-16,M1505587772,10237.59,PAYMENT
2017-01-16,C1515203487,172317.76,CASH_OUT
2017-01-10,M778027940,2847.52,PAYMENT
2017-01-01,C1801482048,169900.2,CASH_OUT
2017-01-02,C425306218,189190.52,CASH_IN
2017-01-09,M620138522,13439.84,PAYMENT
2017-01-08,C1395260507,535208.97,TRANSFER
2017-01-16,C593182941,194366.1,CASH_OUT
2017-01-08,M123349301,2099.18,PAYMENT
2017-01-06,C10865548,226733.83,TRANSFER
2017-01-10,M385497172,6363.31,PAYMENT
2017-01-11,C117010065,1347780.74,TRANSFER
2017-01-02,C190485576,102212.8,TRANSFER
2017-01-08,C1332022440,405183.87,CASH_OUT
2017-01-01,M2072489192,18441.15,PAYMENT
2017-01-23,M1736742652,4036.81,PAYMENT
2017-01-06,M542454633,6649.6,PAYMENT
2017-01-11,C968971682,59746.26,CASH_IN
2017-01-17,M1430567897,33552.31,PAYMENT
2017-01-08,M1136105544,8681.53,PAYMENT
2017-01-01,M1132151081,2098.6,PAYMENT
2017-01-01,C1922817437,255190.95,TRANSFER
2017-01-08,C1530856786,310279.46,TRANSFER
2017-01-12,C1981662815,1394073.54,TRANSFER
2017-01-12,C591483362,7290.68,CASH_IN
2017-01-18,M1298358207,15474.7,PAYMENT
2017-01-04,M1744997408,482.41,PAYMENT
2017-01-15,M77169042,12103.21,PAYMENT
2017-01-01,C1854925027,21975.09,CASH_IN
2017-01-11,C1187819806,384056.54,CASH_OUT
2017-01-16,M1665307684,14712.65,PAYMENT
2017-01-06,C280663936,618524.11,CASH_OUT
2017-01-02,M994997041,5528.3,PAYMENT
2017-01-01,C1768792843,466398.9,CASH_IN
2017-01-10,C1400894891,141718.25,CASH_OUT
2017-01-01,C2077576601,241945.33,CASH_IN
2017-01-16,C446355106,218325.78,CASH_OUT
2017-01-11,M1228799447,20575.05,PAYMENT
2017-01-09,C1089911125,428681.0,CASH_OUT
